
Predictions were generated on 08-Sep-2020 at 15:27:37 using BeamDyn




Time	TipTDxr   	TipTDyr   	TipTDzr   
(s)	(m)	(m)	(m)
       2.752000	 1.546E-04	 9.756E-06	-2.800E-10
       2.754000	 1.507E-04	 9.931E-06	-2.657E-10
       2.756000	 1.469E-04	 1.016E-05	-2.520E-10
       2.758000	 1.432E-04	 1.045E-05	-2.389E-10
       2.760000	 1.395E-04	 1.080E-05	-2.264E-10
       2.762000	 1.359E-04	 1.120E-05	-2.145E-10
       2.764000	 1.324E-04	 1.167E-05	-2.032E-10
       2.766000	 1.289E-04	 1.219E-05	-1.923E-10
       2.768000	 1.255E-04	 1.276E-05	-1.821E-10
       2.770000	 1.221E-04	 1.339E-05	-1.723E-10
       2.772000	 1.188E-04	 1.408E-05	-1.630E-10
       2.774000	 1.156E-04	 1.483E-05	-1.542E-10
       2.776000	 1.124E-04	 1.563E-05	-1.458E-10
       2.778000	 1.093E-04	 1.649E-05	-1.380E-10
       2.780000	 1.063E-04	 1.740E-05	-1.305E-10
       2.782000	 1.033E-04	 1.837E-05	-1.235E-10
       2.784000	 1.004E-04	 1.939E-05	-1.170E-10
       2.786000	 9.759E-05	 2.047E-05	-1.108E-10
       2.788000	 9.483E-05	 2.160E-05	-1.051E-10
       2.790000	 9.213E-05	 2.279E-05	-9.977E-11
       2.792000	 8.950E-05	 2.403E-05	-9.481E-11
       2.794000	 8.694E-05	 2.532E-05	-9.025E-11
       2.796000	 8.444E-05	 2.667E-05	-8.604E-11
       2.798000	 8.202E-05	 2.807E-05	-8.220E-11
       2.800000	 7.968E-05	 2.952E-05	-7.871E-11
       2.802000	 7.740E-05	 3.103E-05	-7.557E-11
       2.804000	 7.519E-05	 3.259E-05	-7.277E-11
       2.806000	 7.306E-05	 3.420E-05	-7.030E-11
       2.808000	 7.101E-05	 3.586E-05	-6.816E-11
       2.810000	 6.902E-05	 3.758E-05	-6.635E-11
       2.812000	 6.711E-05	 3.934E-05	-6.485E-11
       2.814000	 6.528E-05	 4.116E-05	-6.367E-11
       2.816000	 6.353E-05	 4.302E-05	-6.280E-11
       2.818000	 6.185E-05	 4.494E-05	-6.224E-11
       2.820000	 6.024E-05	 4.691E-05	-6.198E-11
       2.822000	 5.872E-05	 4.893E-05	-6.202E-11
       2.824000	 5.727E-05	 5.099E-05	-6.237E-11
       2.826000	 5.590E-05	 5.311E-05	-6.303E-11
       2.828000	 5.461E-05	 5.527E-05	-6.397E-11
       2.830000	 5.340E-05	 5.749E-05	-6.521E-11
       2.832000	 5.227E-05	 5.975E-05	-6.675E-11
       2.834000	 5.122E-05	 6.206E-05	-6.858E-11
       2.836000	 5.025E-05	 6.441E-05	-7.072E-11
       2.838000	 4.936E-05	 6.682E-05	-7.316E-11
       2.840000	 4.855E-05	 6.927E-05	-7.589E-11
       2.842000	 4.782E-05	 7.176E-05	-7.894E-11
       2.844000	 4.718E-05	 7.431E-05	-8.230E-11
       2.846000	 4.661E-05	 7.690E-05	-8.596E-11
       2.848000	 4.612E-05	 7.953E-05	-8.995E-11
       2.850000	 4.572E-05	 8.221E-05	-9.427E-11
       2.852000	 4.539E-05	 8.493E-05	-9.891E-11
       2.854000	 4.515E-05	 8.770E-05	-1.039E-10
       2.856000	 4.499E-05	 9.051E-05	-1.092E-10
       2.858000	 4.490E-05	 9.337E-05	-1.149E-10
       2.860000	 4.490E-05	 9.627E-05	-1.210E-10
       2.862000	 4.497E-05	 9.921E-05	-1.274E-10
       2.864000	 4.513E-05	 1.022E-04	-1.342E-10
       2.866000	 4.536E-05	 1.052E-04	-1.414E-10
       2.868000	 4.567E-05	 1.083E-04	-1.489E-10
       2.870000	 4.606E-05	 1.114E-04	-1.569E-10
       2.872000	 4.653E-05	 1.145E-04	-1.653E-10
       2.874000	 4.707E-05	 1.177E-04	-1.742E-10
       2.876000	 4.769E-05	 1.209E-04	-1.834E-10
       2.878000	 4.838E-05	 1.242E-04	-1.931E-10
       2.880000	 4.915E-05	 1.275E-04	-2.033E-10
       2.882000	 4.999E-05	 1.308E-04	-2.140E-10
       2.884000	 5.090E-05	 1.342E-04	-2.251E-10
       2.886000	 5.189E-05	 1.376E-04	-2.368E-10
       2.888000	 5.295E-05	 1.410E-04	-2.489E-10
       2.890000	 5.407E-05	 1.445E-04	-2.616E-10
       2.892000	 5.527E-05	 1.480E-04	-2.748E-10
       2.894000	 5.654E-05	 1.515E-04	-2.885E-10
       2.896000	 5.787E-05	 1.551E-04	-3.028E-10
       2.898000	 5.927E-05	 1.587E-04	-3.176E-10
       2.900000	 6.074E-05	 1.623E-04	-3.331E-10
       2.902000	 6.227E-05	 1.660E-04	-3.491E-10
       2.904000	 6.386E-05	 1.697E-04	-3.657E-10
       2.906000	 6.552E-05	 1.734E-04	-3.829E-10
       2.908000	 6.724E-05	 1.772E-04	-4.008E-10
       2.910000	 6.902E-05	 1.809E-04	-4.192E-10
       2.912000	 7.086E-05	 1.847E-04	-4.384E-10
       2.914000	 7.276E-05	 1.886E-04	-4.581E-10
       2.916000	 7.471E-05	 1.924E-04	-4.785E-10
       2.918000	 7.673E-05	 1.963E-04	-4.996E-10
       2.920000	 7.880E-05	 2.002E-04	-5.213E-10
       2.922000	 8.092E-05	 2.041E-04	-5.438E-10
       2.924000	 8.310E-05	 2.081E-04	-5.669E-10
       2.926000	 8.533E-05	 2.120E-04	-5.907E-10
       2.928000	 8.762E-05	 2.160E-04	-6.153E-10
       2.930000	 8.995E-05	 2.200E-04	-6.405E-10
       2.932000	 9.234E-05	 2.241E-04	-6.665E-10
       2.934000	 9.478E-05	 2.281E-04	-6.932E-10
       2.936000	 9.726E-05	 2.322E-04	-7.206E-10
       2.938000	 9.980E-05	 2.363E-04	-7.488E-10
       2.940000	 1.024E-04	 2.404E-04	-7.777E-10
       2.942000	 1.050E-04	 2.445E-04	-8.074E-10
       2.944000	 1.077E-04	 2.486E-04	-8.379E-10
       2.946000	 1.104E-04	 2.528E-04	-8.691E-10
       2.948000	 1.132E-04	 2.569E-04	-9.011E-10
       2.950000	 1.160E-04	 2.611E-04	-9.338E-10
       2.952000	 1.188E-04	 2.653E-04	-9.674E-10
       2.954000	 1.217E-04	 2.695E-04	-1.002E-09
       2.956000	 1.247E-04	 2.737E-04	-1.037E-09
       2.958000	 1.277E-04	 2.780E-04	-1.073E-09
       2.960000	 1.307E-04	 2.822E-04	-1.110E-09
       2.962000	 1.338E-04	 2.864E-04	-1.147E-09
       2.964000	 1.369E-04	 2.907E-04	-1.186E-09
       2.966000	 1.401E-04	 2.950E-04	-1.225E-09
       2.968000	 1.433E-04	 2.992E-04	-1.265E-09
       2.970000	 1.465E-04	 3.035E-04	-1.306E-09
       2.972000	 1.498E-04	 3.078E-04	-1.347E-09
       2.974000	 1.531E-04	 3.121E-04	-1.390E-09
       2.976000	 1.565E-04	 3.163E-04	-1.433E-09
       2.978000	 1.599E-04	 3.206E-04	-1.478E-09
       2.980000	 1.634E-04	 3.249E-04	-1.523E-09
       2.982000	 1.669E-04	 3.292E-04	-1.569E-09
       2.984000	 1.704E-04	 3.335E-04	-1.616E-09
       2.986000	 1.740E-04	 3.378E-04	-1.664E-09
       2.988000	 1.776E-04	 3.421E-04	-1.712E-09
       2.990000	 1.813E-04	 3.463E-04	-1.762E-09
       2.992000	 1.850E-04	 3.506E-04	-1.813E-09
       2.994000	 1.888E-04	 3.549E-04	-1.864E-09
       2.996000	 1.926E-04	 3.592E-04	-1.917E-09
       2.998000	 1.964E-04	 3.634E-04	-1.970E-09
       3.000000	 2.003E-04	 3.677E-04	-2.024E-09
       3.002000	 2.042E-04	 3.719E-04	-2.079E-09
